anio,seleccion_id,jugador_id,posicion,camiseta,club
2022,5,2876,AR,1,River Plate (ARG)
2022,5,2877,AR,12,Villarreal (ESP)
2022,5,1495,AR,23,Aston Villa (ING)
2022,5,2878,DF,2,Villarreal (ESP)
2022,5,1581,DF,3,Olympique de Lyon (FRA)
2022,5,1404,DF,4,Sevilla FC (ESP)
2022,5,1482,DF,6,Real Betis (ESP)
2022,5,1476,DF,13,Tottenham Hotspur (ING)
2022,5,1480,DF,19,Benfica (POR)
2022,5,1477,DF,25,Manchester United (ING)
2022,5,141,DF,26,Atlético Madrid (ESP)
2022,5,1479,MC,5,Juventus (ITA)
2022,5,2874,MC,7,Atlético Madrid (ESP)
2022,5,1448,MC,8,Sevilla FC (ESP)
2022,5,2879,MC,14,Bayer Leverkusen (ALE)
2022,5,2880,MC,16,Atlanta United FC (USA)
2022,5,2875,MC,17,Sevilla FC (ESP)
2022,5,2881,MC,18,Real Betis (ESP)
2022,5,110,MC,20,Brighton & Hove Albion (ING)
2022,5,80,MC,24,Benfica (POR)
2022,5,111,DL,9,Manchester City (ING)
2022,5,1,DL,10,PSG (FRA)
2022,5,150,DL,11,Juventus (ITA)
2022,5,2882,DL,15,Atlético Madrid (ESP)
2022,5,2630,DL,21,Roma (ITA)
2022,5,2627,DL,22,Inter (ITA)
2022,37,2961,AR,1,Tottenham Hotspur (ING)
2022,37,2966,AR,16,Stade Rennais (FRA)
2022,37,2967,AR,23,Fulham (ING)
2022,37,220,DF,2,Bayern Munich (ALE)
2022,37,2968,DF,3,AS Monaco FC (FRA)
2022,37,2693,DF,4,Manchester United (ING)
2022,37,1402,DF,5,FC Barcelona (ESP)
2022,37,2965,DF,13,AS Monaco FC (FRA)
2022,37,2969,DF,17,Arsenal (ING)
2022,37,2962,DF,18,Bayern Munich (ALE)
2022,37,2963,DF,21,Bayern Munich (ALE)
2022,37,145,DF,22,Milan (ITA)
2022,37,2964,DF,24,Liverpool (ING)
2022,37,2970,MC,6,Olympique de Marseille (FRA)
2022,37,144,MC,8,Real Madrid CF (ESP)
2022,37,54,MC,14,Young Boys (SUI)
2022,37,2971,MC,15,Olympique de Marseille (FRA)
2022,37,2972,MC,25,Real Madrid CF (ESP)
2022,37,31,DL,7,Atlético Madrid (ESP)
2022,37,11,DL,9,Milan (ITA)
2022,37,3,DL,10,PSG (FRA)
2022,37,1487,DL,11,FC Barcelona (ESP)
2022,37,146,DL,12,Eintracht Braunschweig (ALE)
2022,37,13,DL,19,Real Madrid CF (ESP)
2022,37,2631,DL,20,Bayern Munich (ALE)
2022,37,1494,DL,26,Borussia Mönchengladbach (ALE)
2018,5,3327,AR,1,Tigres (MEX)
2018,5,2876,AR,12,River Plate (ARG)
2018,5,3323,AR,23,Chelsea (ING)
2018,5,219,DF,2,Sevilla FC (ESP)
2018,5,1581,DF,3,Ajax (HOL)
2018,5,3328,DF,4,Torino (ITA)
2018,5,3329,DF,6,Roma (ITA)
2018,5,1448,DF,8,Sporting de Lisboa (POR)
2018,5,204,DF,16,Manchester United (ING)
2018,5,1480,DF,17,Manchester City (ING)
2018,5,3324,DF,18,Benfica (POR)
2018,5,1690,MC,5,Milan (ITA)
2018,5,1559,MC,7,Sevilla FC (ESP)
2018,5,150,MC,11,PSG (FRA)
2018,5,3325,MC,13,Independiente (ARG)
2018,5,1558,MC,14,Hebei China Fortune (CHN)
2018,5,3330,MC,15,River Plate (ARG)
2018,5,3331,MC,20,PSG (FRA)
2018,5,3326,MC,22,Boca Juniors (ARG)
2018,5,322,DL,9,Juventus (ITA)
2018,5,1,DL,10,FC Barcelona (ESP)
2018,5,161,DL,19,Manchester City (ING)
2018,5,2630,DL,21,Juventus (ITA)
2018,29,3258,AR,1,Al-Taawoun (ARA)
2018,29,3259,AR,16,Al-Ahly (EGI)
2018,29,3249,AR,23,Al-Ahly (EGI)
2018,29,1545,DF,2,West Bromwich Albion (ING)
2018,29,3260,DF,3,Aston Villa (ING)
2018,29,1498,DF,6,West Bromwich Albion (ING)
2018,29,1546,DF,7,Al-Ahly (EGI)
2018,29,3261,DF,12,Al-Ahly (EGI)
2018,29,3250,DF,13,Al-Ahli (ARA)
2018,29,3262,DF,15,Zamalek (EGI)
2018,29,3263,DF,20,Al-Ahly (EGI)
2018,29,3264,MC,4,Los Angeles FC (USA)
2018,29,1497,MC,5,Wigan Athletic (ING)
2018,29,3251,MC,8,Zamalek (EGI)
2018,29,3252,MC,17,Arsenal (ING)
2018,29,3253,MC,19,Kuopion Palloseura (FIN)
2018,29,1520,MC,21,Kasımpaşa (TUR)
2018,29,3254,DL,9,Al-Ahly (EGI)
2018,29,174,DL,10,Liverpool (ING)
2018,29,3256,DL,11,Al-Ittihad (ARA)
2018,29,3257,DL,14,Stoke City (ING)
2018,29,3265,DL,18,Al-Raed (ARA)
2018,29,3255,DL,22,Atromitos (GRE)
2018,37,2961,AR,1,Tottenham Hotspur (ING)
2018,37,2966,AR,16,Olympique de Marseille (FRA)
2018,37,2967,AR,23,PSG (FRA)
2018,37,220,DF,2,VfB Stuttgart (ALE)
2018,37,3307,DF,3,PSG (FRA)
2018,37,2693,DF,4,Real Madrid CF (ESP)
2018,37,236,DF,5,FC Barcelona (ESP)
2018,37,3308,DF,17,Olympique de Marseille (FRA)
2018,37,3309,DF,19,AS Monaco FC (FRA)
2018,37,2963,DF,21,Atlético Madrid (ESP)
2018,37,3310,DF,22,Manchester City (ING)
2018,37,317,MC,6,Manchester United (ING)
2018,37,1503,MC,12,Bayern Munich (ALE)
2018,37,1594,MC,13,Chelsea (ING)
2018,37,277,MC,14,Juventus (ITA)
2018,37,3311,MC,15,Sevilla FC (ESP)
2018,37,31,DL,7,Atlético Madrid (ESP)
2018,37,3312,DL,8,AS Monaco FC (FRA)
2018,37,11,DL,9,Chelsea (ING)
2018,37,3,DL,10,PSG (FRA)
2018,37,1487,DL,11,FC Barcelona (ESP)
2018,37,3306,DL,18,Olympique de Lyon (FRA)
2018,37,3313,DL,20,Olympique de Marseille (FRA)
2018,124,3225,AR,1,CSKA Moscú (RUS)
2018,124,3228,AR,12,Zenit (RUS)
2018,124,3229,AR,20,Club Brujas KV (BEL)
2018,124,233,DF,2,CSKA Moscú (RUS)
2018,124,1583,DF,3,Spartak Moscú (RUS)
2018,124,2632,DF,4,CSKA Moscú (RUS)
2018,124,3230,DF,5,Ajmat Grozni (RUS)
2018,124,3231,DF,13,Rubin Kazan (RUS)
2018,124,3232,DF,14,Rubin Kazan (RUS)
2018,124,1544,DF,23,Zenit (RUS)
2018,124,152,MC,6,Villarreal (ESP)
2018,124,2641,MC,7,Zenit (RUS)
2018,124,151,MC,8,Krasnodar (RUS)
2018,124,2640,MC,9,CSKA Moscú (RUS)
2018,124,1584,MC,11,Spartak Moscú (RUS)
2018,124,3233,MC,15,Lokomotiv Moscú (RUS)
2018,124,3234,MC,16,Lokomotiv Moscú (RUS)
2018,124,154,MC,17,CSKA Moscú (RUS)
2018,124,3226,MC,18,Zenit (RUS)
2018,124,3227,MC,19,Spartak Moscú (RUS)
2018,124,3235,MC,21,Zenit (RUS)
2018,124,1521,DL,10,Krasnodar (RUS)
2018,124,153,DL,22,Arsenal Tula (RUS)
2018,135,1651,AR,1,Galatasaray (TUR)
2018,135,3268,AR,12,Independiente (ARG)
2018,135,3269,AR,23,Vasco da Gama (BRA)
2018,135,155,DF,2,Atlético Madrid (ESP)
2018,135,32,DF,3,Atlético Madrid (ESP)
2018,135,3137,DF,4,Peñarol (URU)
2018,135,3270,DF,13,Independiente (ARG)
2018,135,397,DF,16,Porto (POR)
2018,135,1459,DF,19,Sporting de Lisboa (POR)
2018,135,1381,DF,22,Lazio (ITA)
2018,135,1517,MC,5,Monterrey (MEX)
2018,135,1428,MC,6,Juventus (ITA)
2018,135,3267,MC,7,Peñarol (URU)
2018,135,3266,MC,8,Boca Juniors (ARG)
2018,135,3143,MC,14,Sampdoria (ITA)
2018,135,3134,MC,15,Inter (ITA)
2018,135,3271,MC,17,Genoa (ITA)
2018,135,175,DL,9,FC Barcelona (ESP)
2018,135,120,DL,10,Cruzeiro (BRA)
2018,135,3272,DL,11,Girona (ESP)
2018,135,3146,DL,18,Celta de Vigo (ESP)
2018,135,3273,DL,20,Monterrey (MEX)
2018,135,36,DL,21,PSG (FRA)
2014,1,2738,AR,1,Bayern Munich (ALE)
2014,1,3779,AR,12,Hannover 96 (ALE)
2014,1,3780,AR,22,Borussia Dortmund (ALE)
2014,1,3781,DF,2,Borussia Dortmund (ALE)
2014,1,3023,DF,3,SC Freiburg (ALE)
2014,1,1660,DF,4,Schalke 04 (ALE)
2014,1,266,DF,5,Borussia Dortmund (ALE)
2014,1,3782,DF,15,Borussia Dortmund (ALE)
2014,1,3777,DF,17,Arsenal (ING)
2014,1,1535,DF,20,Bayern Munich (ALE)
2014,1,3778,DF,21,Sampdoria (ITA)
2014,1,323,MC,6,Real Madrid CF (ESP)
2014,1,475,MC,7,Bayern Munich (ALE)
2014,1,320,MC,8,Arsenal (ING)
2014,1,3478,MC,14,Schalke 04 (ALE)
2014,1,400,MC,16,Bayern Munich (ALE)
2014,1,183,MC,18,Bayern Munich (ALE)
2014,1,3783,MC,23,Borussia Mönchengladbach (ALE)
2014,1,319,DL,9,Chelsea (ING)
2014,1,331,DL,10,Arsenal (ING)
2014,1,6,DL,11,Lazio (ITA)
2014,1,15,DL,13,Bayern Munich (ALE)
2014,1,282,DL,19,Bayern Munich (ALE)
2014,5,3720,AR,1,AS Monaco FC (FRA)
2014,5,3725,AR,12,Boca Juniors (ARG)
2014,5,3726,AR,21,Catania (ITA)
2014,5,1681,DF,2,Benfica (POR)
2014,5,3721,DF,3,Inter (ITA)
2014,5,3722,DF,4,Manchester City (ING)
2014,5,375,DF,15,Manchester City (ING)
2014,5,204,DF,16,Sporting de Lisboa (POR)
2014,5,3723,DF,17,Napoli (ITA)
2014,5,3727,DF,23,Monterrey (MEX)
2014,5,3724,MC,5,Boca Juniors (ARG)
2014,5,1690,MC,6,Lazio (ITA)
2014,5,150,MC,7,Real Madrid CF (ESP)
2014,5,3330,MC,8,Benfica (POR)
2014,5,422,MC,11,Newell's Old Boys (ARG)
2014,5,3728,MC,13,Celta de Vigo (ESP)
2014,5,1558,MC,14,FC Barcelona (ESP)
2014,5,3729,MC,19,Inter (ITA)
2014,5,322,DL,9,Napoli (ITA)
2014,5,1,DL,10,FC Barcelona (ESP)
2014,5,3730,DL,18,Inter (ITA)
2014,5,161,DL,20,Manchester City (ING)
2014,5,3731,DL,22,PSG (FRA)
2014,10,3536,AR,1,Botafogo (BRA)
2014,10,1685,AR,12,Toronto FC (USA)
2014,10,2460,AR,22,Atlético Mineiro (BRA)
2014,10,10,DF,2,FC Barcelona (ESP)
2014,10,30,DF,3,PSG (FRA)
2014,10,312,DF,4,PSG (FRA)
2014,10,2643,DF,6,Real Madrid CF (ESP)
2014,10,1691,DF,13,Bayern Munich (ALE)
2014,10,3537,DF,14,PSG (FRA)
2014,10,3538,DF,15,Napoli (ITA)
2014,10,339,DF,23,Roma (ITA)
2014,10,295,MC,5,Manchester City (ING)
2014,10,207,MC,8,Tottenham Hotspur (ING)
2014,10,240,MC,11,Chelsea (ING)
2014,10,1620,MC,16,Chelsea (ING)
2014,10,1597,MC,17,VfL Wolfsburg (ALE)
2014,10,3534,MC,18,Inter (ITA)
2014,10,2642,MC,19,Chelsea (ING)
2014,10,3535,MC,20,Shakhtar Donetsk (UCR)
2014,10,1675,DL,7,Zenit (RUS)
2014,10,294,DL,9,Fluminense (BRA)
2014,10,12,DL,10,FC Barcelona (ESP)
2014,10,1676,DL,21,Atlético Mineiro (BRA)
2014,14,3556,AR,1,Cotonsport Garoua (CAM)
2014,14,3550,AR,16,Atromitos (GRE)
2014,14,3557,AR,23,Fethiyespor (TUR)
2014,14,3551,DF,2,Queen's Park Rangers (ING)
2014,14,1420,DF,3,Olympique de Marseille (FRA)
2014,14,3552,DF,4,Cotonsport Garoua (CAM)
2014,14,1598,DF,5,Besiktas (TUR)
2014,14,3558,DF,12,Olympique de Lyon (FRA)
2014,14,3553,DF,14,Galatasaray (TUR)
2014,14,1642,DF,17,Sevilla FC (ESP)
2014,14,3559,DF,22,Granada CF (ESP)
2014,14,1623,MC,6,FC Barcelona (ESP)
2014,14,3560,MC,7,Girondins de Bordeaux (FRA)
2014,14,3561,MC,11,Stade Rennais (FRA)
2014,14,1640,MC,18,Antalyaspor (TUR)
2014,14,293,MC,21,Schalke 04 (ALE)
2014,14,3554,DL,8,AS Nancy (FRA)
2014,14,355,DL,9,Chelsea (ING)
2014,14,93,DL,10,FC Lorient (FRA)
2014,14,94,DL,13,Mainz 05 (ALE)
2014,14,3555,DL,15,Fenerbahce (TUR)
2014,14,3562,DL,19,Zulte Waregem (BEL)
2014,14,1641,DL,20,Lens (FRA)
2014,24,1937,AR,1,Rostov (RUS)
2014,24,3540,AR,12,NK Lokomotiva (CRO)
2014,24,3351,AR,23,AS Monaco FC (FRA)
2014,24,1529,DF,2,Genoa (ITA)
2014,24,3541,DF,3,Panathinaikos (GRE)
2014,24,1530,DF,5,Lokomotiv Moscú (RUS)
2014,24,1415,DF,6,Southampton (ING)
2014,24,459,DF,11,Shakhtar Donetsk (UCR)
2014,24,3542,DF,13,Panathinaikos (GRE)
2014,24,232,DF,21,Dinamo de Kiev (UCR)
2014,24,134,MC,4,VfL Wolfsburg (ALE)
2014,24,178,MC,7,Sevilla FC (ESP)
2014,24,3543,MC,8,Spartak Moscú (RUS)
2014,24,7,MC,10,Real Madrid CF (ESP)
2014,24,1485,MC,14,Dinamo Zagreb (CRO)
2014,24,205,MC,15,Hamburgo (ALE)
2014,24,3544,MC,19,Getafe (ESP)
2014,24,1471,MC,20,Inter (ITA)
2014,24,3539,DL,9,Hull City (ING)
2014,24,177,DL,16,Fiorentina (ITA)
2014,24,223,DL,17,Bayern Munich (ALE)
2014,24,272,DL,18,VfL Wolfsburg (ALE)
2014,24,1624,DL,22,Shakhtar Donetsk (UCR)
2014,111,3530,AR,1,Cruz Azul (MEX)
2014,111,2936,AR,12,Toluca (MEX)
2014,111,22,AR,13,AC Ajaccio (FRA)
2014,111,1733,DF,2,Cruz Azul (MEX)
2014,111,1839,DF,3,Guadalajara (MEX)
2014,111,296,DF,4,León (MEX)
2014,111,3545,DF,5,Porto (POR)
2014,111,1571,DF,7,América (MEX)
2014,111,1370,DF,15,RCD Español (ESP)
2014,111,3546,DF,16,Toluca (MEX)
2014,111,1621,DF,22,América (MEX)
2014,111,1406,MC,6,Porto (POR)
2014,111,3528,MC,8,Cruz Azul (MEX)
2014,111,313,MC,10,Villarreal (ESP)
2014,111,3547,MC,17,Toluca (MEX)
2014,111,297,MC,18,Bayer Leverkusen (ALE)
2014,111,3533,MC,20,Villarreal (ESP)
2014,111,3548,MC,21,León (MEX)
2014,111,1622,MC,23,León (MEX)
2014,111,21,DL,9,América (MEX)
2014,111,3549,DL,11,Tigres (MEX)
2014,111,35,DL,14,Manchester United (ING)
2014,111,241,DL,19,América (MEX)
2010,1,2738,AR,1,Schalke 04 (GER)
2010,1,3977,AR,12,Werder Bremen (GER)
2010,1,3978,AR,22,Bayern Munich (GER)
2010,1,395,DF,3,Hertha Berlin (GER)
2010,1,1822,DF,4,Hamburger SV (GER)
2010,1,3979,DF,5,VfB Stuttgart (GER)
2010,1,3975,DF,14,Bayern Munich (GER)
2010,1,400,DF,16,Bayern Munich (GER)
2010,1,3777,DF,17,Werder Bremen (GER)
2010,1,1535,DF,20,Hamburger SV (GER)
2010,1,399,MC,2,Hamburger SV (GER)
2010,1,323,MC,6,VfB Stuttgart (GER)
2010,1,475,MC,7,Bayern Munich (GER)
2010,1,320,MC,8,Werder Bremen (GER)
2010,1,15,MC,13,Bayern Munich (GER)
2010,1,3980,MC,15,Hamburger SV (GER)
2010,1,183,MC,18,Bayer Leverkusen (GER)
2010,1,3976,MC,21,Werder Bremen (GER)
2010,1,3981,DL,9,Bayer Leverkusen (GER)
2010,1,331,DL,10,FC Cologne (GER)
2010,1,6,DL,11,Bayern Munich (ALE)
2010,1,332,DL,19,VfB Stuttgart (GER)
2010,1,3481,DL,23,Bayern Munich (GER)
2010,5,3891,AR,1,Atletico Colon (ARG)
2010,5,3726,AR,21,Catania (ITA)
2010,5,3720,AR,22,AZ Alkmaar (NED)
2010,5,375,DF,2,Bayern Munich (GER)
2010,5,3892,DF,3,Estudiantes La Plata (ARG)
2010,5,3889,DF,4,AS Roma (ITA)
2010,5,326,DF,6,Marseille (FRA)
2010,5,3893,DF,12,Atletico Colon (ARG)
2010,5,1987,DF,13,Inter (ITA)
2010,5,1480,DF,15,Velez Sarsfield (ARG)
2010,5,1774,MC,5,Fiorentina (ITA)
2010,5,150,MC,7,Benfica (POR)
2010,5,2220,MC,8,Estudiantes La Plata (ARG)
2010,5,1558,MC,14,Liverpool (ENG)
2010,5,1698,MC,17,Newcastle Utd. (ENG)
2010,5,422,MC,20,Liverpool (ENG)
2010,5,3894,MC,23,Palermo (ITA)
2010,5,322,DL,9,Real Madrid (ESP)
2010,5,1,DL,10,Barcelona (ESP)
2010,5,391,DL,11,Manchester City (ENG)
2010,5,161,DL,16,Atletico Madrid (ESP)
2010,5,376,DL,18,Boca Juniors (ARG)
2010,5,3890,DL,19,Inter (ITA)
2010,37,2961,AR,1,Lyon (FRA)
2010,37,2966,AR,16,Marseille (FRA)
2010,37,3882,AR,23,Bordeaux (FRA)
2010,37,3700,DF,2,Arsenal (ENG)
2010,37,1732,DF,3,Barcelona (ESP)
2010,37,3883,DF,4,Lyon (FRA)
2010,37,3878,DF,5,Arsenal (ENG)
2010,37,3884,DF,6,Bordeaux (FRA)
2010,37,1608,DF,13,Manchester Utd. (ENG)
2010,37,3885,DF,17,Sevilla FC (ESP)
2010,37,3886,DF,22,Arsenal (ENG)
2010,37,1769,MC,8,Bordeaux (FRA)
2010,37,1697,MC,14,Lyon (FRA)
2010,37,372,MC,15,Chelsea (ENG)
2010,37,3887,MC,18,Bordeaux (FRA)
